문화재명,시군구명,종목,경도,위도,대표이미지
영암메밀방죽옆장승,영암군,시도민속문화재,126.623911827042,34.7474129225977,http://www.cha.go.kr/unisearch/images/folklore_material/1658377.jpg
도갑사석장승,영암군,시도민속문화재,126.6615515,34.7503134,http://www.cha.go.kr/unisearch/images/no_image.gif
영광이규헌가옥,영광군,시도민속문화재,126.540661908129,35.2602726294877,http://www.cha.go.kr/unisearch/images/folklore_material/1658378.jpg
총지사지석장승,무안군,시도민속문화재,126.474882299238,34.9439493848745,http://www.cha.go.kr/unisearch/images/folklore_material/1658383.jpg
법천사석장승,무안군,시도민속문화재,126.464234728691,34.9164888818402,http://www.cha.go.kr/unisearch/images/folklore_material/1658385.jpg
무안성남리석장승,무안군,시도민속문화재,126.477268702202,34.9852738352061,http://www.cha.go.kr/unisearch/images/folklore_material/1658387.jpg
영광신호준가옥,영광군,시도민속문화재,126.527979193587,35.3005899685038,http://www.cha.go.kr/unisearch/images/folklore_material/1658389.jpg
성황신김총영정,순천시,시도민속문화재,127.2992039,35.0675867,http://www.cha.go.kr/unisearch/images/folklore_material/1658394.jpg
해남윤씨영모당,강진군,시도민속문화재,126.705590281744,34.5776571841366,http://www.cha.go.kr/unisearch/images/folklore_material/1658395.jpg
해남윤씨추원당,강진군,시도민속문화재,126.679522833135,34.5884182704702,http://www.cha.go.kr/unisearch/images/folklore_material/1658396.jpg
승주조순탁가옥,순천시,시도민속문화재,127.295269424326,35.062802559088,http://www.cha.go.kr/unisearch/images/folklore_material/1658397.jpg
순천 정헌재,순천시,시도민속문화재,127.304357683919,35.0640229704769,http://www.cha.go.kr/unisearch/images/folklore_material/1658398.jpg
나주문바위문암,나주시,시도민속문화재,126.862072158438,35.0384287721852,http://www.cha.go.kr/unisearch/images/folklore_material/2019051719545000.jpg
장흥방촌리석장승,장흥군,시도민속문화재,126.943394,34.5538018,http://www.cha.go.kr/unisearch/images/folklore_material/1658399.jpg
보성당촌별신당집및당제,보성군,시도민속문화재,127.137358229785,34.9012501540991,http://www.cha.go.kr/unisearch/images/folklore_material/1658401.jpg
영암조종수가옥,영암군,시도민속문화재,126.622376733756,34.7595193338229,http://www.cha.go.kr/unisearch/images/folklore_material/1658403.jpg
담양미암사당,담양군,시도민속문화재,127.021521000372,35.2608709714578,http://www.cha.go.kr/unisearch/images/folklore_material/1658405.jpg
담양고재환가옥,담양군,시도민속문화재,127.017494011121,35.2380641922898,http://www.cha.go.kr/unisearch/images/folklore_material/1658409.jpg
장흥 죽암 고택,장흥군,시도민속문화재,126.948506186844,34.5498663524247,http://www.cha.go.kr/unisearch/images/folklore_material/1658414.jpg
장흥위봉환가옥,장흥군,시도민속문화재,126.9503862,34.5477263,http://www.cha.go.kr/unisearch/images/folklore_material/1658415.jpg
화순이경휴가옥,화순군,시도민속문화재,126.938070358975,35.0149609774427,http://www.cha.go.kr/unisearch/images/folklore_material/1658418.jpg
창평장전이씨고택,담양군,시도민속문화재,127.003186282147,35.2500386092525,http://www.cha.go.kr/unisearch/images/folklore_material/1658419.jpg
창평춘강고정주고택,담양군,시도민속문화재,127.018746664474,35.2374083931145,http://www.cha.go.kr/unisearch/images/folklore_material/1658424.jpg
장흥호계리별신제와동계문서,장흥군,시도민속문화재,126.9282484,34.7335974,http://www.cha.go.kr/unisearch/images/folklore_material/2020031014145700.jpg
여수 영당지,여수시,시도민속문화재,127.73054934913,34.7297129814445,http://www.cha.go.kr/unisearch/images/folklore_material/1658430.jpg
여수 악공청 관련자료일괄,여수시,시도민속문화재,127.7381709,34.7423576,http://www.cha.go.kr/unisearch/images/folklore_material/1658433.jpg
장흥 방촌리 근암고택,장흥군,시도민속문화재,126.9416463,34.5444641,http://www.cha.go.kr/unisearch/images/folklore_material/2020031014182000.JPG
강진 효정재,강진군,시도민속문화재,126.8143072029,34.5095117380614,http://www.cha.go.kr/unisearch/images/folklore_material/1658437.jpg
보성 충의당,보성군,시도민속문화재,127.082662547122,34.7697548381861,http://www.cha.go.kr/unisearch/images/folklore_material/1658441.jpg
증심사,무안군,문화재자료,126.9699881,35.1287146,http://www.cha.go.kr/unisearch/images/no_image.gif
약사암,무안군,문화재자료,126.972104,35.1222732,http://www.cha.go.kr/unisearch/images/no_image.gif
향림사,순천시,문화재자료,127.478681984816,34.9726513833919,http://www.cha.go.kr/unisearch/images/cultural_material/1661897.jpg
옥천서원,순천시,문화재자료,127.478693637599,34.9521919151903,http://www.cha.go.kr/unisearch/images/cultural_material/1661898.jpg
옥계서원,순천시,문화재자료,127.514623274637,34.9380273813313,http://www.cha.go.kr/unisearch/images/cultural_material/1661899.jpg
충열사,순천시,문화재자료,127.533203214888,34.9610576312927,http://www.cha.go.kr/unisearch/images/cultural_material/1661900.jpg
